serial_number,model,disk_age_months,disk_temperature_celsius,read_errors,write_errors,pending_sectors,failure,disk_health_score,disk_remaining_months
Z300GPFE,ST4000DM000,33.2,22.0,0,0.0,0,0,95.0,36.9
Z3029AM8,ST4000DM000,14.9,20.0,0,0.0,0,0,100.0,57.1
MJ1311YNG3085A,Hitachi HDS5C3030ALA630,54.6,27.0,0,0.0,0,0,90.0,15.7
S300XBWQ,ST4000DM000,6.2,21.0,0,0.0,0,0,100.0,60.0
Z304HWP4,ST4000DM000,5.9,32.0,0,0.0,0,0,100.0,60.0
PL1321LAG347DH,Hitachi HDS5C4040ALE630,34.3,24.0,0,0.0,0,0,95.0,35.8
Z302SWRN,ST4000DM000,3.8,32.0,0,0.0,0,0,100.0,60.0
Z3029YNJ,ST4000DM000,14.5,21.0,0,0.0,0,0,100.0,57.5
MJ1321YNG0K3JA,Hitachi HDS5C3030ALA630,28.5,29.0,0,0.0,0,0,95.0,41.3
PL2331LAGR09PJ,HGST HMS5C4040ALE640,22.5,40.0,0,0.0,0,0,100.0,49.5
Z302AKVC,ST4000DM000,10.9,22.0,0,0.0,0,0,100.0,60.0
Z304JMPA,ST4000DM000,3.2,33.0,0,0.0,0,0,100.0,60.0
Z30251E4,ST4000DM000,15.2,25.0,0,0.0,0,0,100.0,56.8
Z305KXR6,ST4000DM000,1.6,31.0,0,0.0,0,0,100.0,60.0
Z305JXXL,ST4000DM000,1.4,23.0,0,0.0,0,0,100.0,60.0
Z303HT32,ST4000DM000,7.1,36.0,0,0.0,0,0,100.0,60.0
Z304KCMR,ST4000DM000,1.8,23.0,0,0.0,0,0,100.0,60.0
Z305EY9H,ST4000DM000,1.9,31.0,0,0.0,0,0,100.0,60.0
MJ1311YNG37LLA,Hitachi HDS5C3030ALA630,49.7,26.0,94,0.0,0,0,75.0,16.7
Z304L8T7,ST4000DM000,6.5,32.0,0,0.0,0,0,100.0,60.0
PL1321LAG34M4H,Hitachi HDS5C4040ALE630,32.9,18.0,0,0.0,0,0,95.0,37.1
MJ1311YNG3NA5A,Hitachi HDS5C3030ALA630,49.8,27.0,0,0.0,0,0,90.0,20.0
Z304HKMC,ST4000DM000,4.6,20.0,0,0.0,0,0,100.0,60.0
W300J67N,ST4000DM000,28.3,21.0,0,0.0,0,0,95.0,41.5
PL2331LAGU8NLJ,HGST HMS5C4040ALE640,15.3,29.0,0,0.0,0,0,100.0,56.7
Z302A02W,ST4000DM000,14.0,18.0,0,0.0,0,0,100.0,58.0
MJ1311YNG324VA,Hitachi HDS5C3030ALA630,50.2,23.0,0,0.0,0,0,90.0,19.6
MJ0351YNG9WLBA,Hitachi HDS5C3030ALA630,42.0,25.0,0,0.0,0,0,90.0,27.0
MJ1311YNG36P4A,Hitachi HDS5C3030ALA630,49.4,30.0,0,0.0,0,0,90.0,20.3
Z300MGEW,ST4000DM000,28.7,27.0,0,0.0,0,0,95.0,41.1
PL1311LAG2AT7H,Hitachi HDS5C4040ALE630,35.4,34.0,0,0.0,0,0,95.0,34.8
MJ1311YNG381DA,Hitachi HDS5C3030ALA630,51.7,31.0,27,0.0,0,0,75.0,15.2
S300726D,ST4000DM000,21.1,31.0,0,0.0,0,0,100.0,50.9
PL1321LAGAV17H,Hitachi HDS5C4040ALE630,32.5,32.0,0,0.0,0,0,95.0,37.5
Z30111SY,ST4000DM000,25.9,27.0,0,0.0,0,0,95.0,43.8
PL2331LAGMBLDJ,HGST HMS5C4040BLE640,22.1,39.0,0,0.0,0,0,100.0,49.9
JK11H1B9GLXHLR,Hitachi HDS722020ALA330,65.3,35.0,0,0.0,0,0,80.0,5.4
PL1331LAGSX6SH,HGST HMS5C4040ALE640,16.4,27.0,0,0.0,0,0,100.0,55.6
Z300WEEK,ST4000DM000,24.8,34.0,0,0.0,0,0,95.0,44.8
Z1Z047DC,ST4000DX000,32.2,36.0,0,0.0,0,0,95.0,37.8
MJ1321YNG0N4DA,Hitachi HDS5C3030ALA630,56.0,27.0,0,0.0,0,0,90.0,14.4
Z1Z0432J,ST4000DX000,35.4,33.0,0,0.0,0,0,95.0,34.8
S300Z4N4,ST4000DM000,10.7,28.0,0,0.0,0,0,100.0,60.0
PL2331LAGMGZUJ,HGST HMS5C4040BLE640,24.9,30.0,0,0.0,0,0,95.0,44.7
PL1331LAGSHW3H,HGST HMS5C4040ALE640,19.5,38.0,0,0.0,0,0,100.0,52.5
Z303R52Y,ST4000DM000,3.9,34.0,0,0.0,0,0,100.0,60.0
S301GMVV,ST4000DM000,5.3,21.0,0,0.0,0,0,100.0,60.0
PL1331LAGRYWKH,HGST HMS5C4040ALE640,22.2,38.0,0,0.0,0,0,100.0,49.8
Z4D05NWW,ST6000DX000,9.5,20.0,0,0.0,0,0,100.0,60.0
JK1104B8JPAJXW,Hitachi HDS722020ALA330,60.6,27.0,0,0.0,0,0,80.0,9.1
Z304HWF3,ST4000DM000,5.8,29.0,0,0.0,0,0,100.0,60.0
S300ZS09,ST4000DM000,9.1,29.0,0,0.0,0,0,100.0,60.0
45C8K0QGFMYB,TOSHIBA MD04ABA400V,10.8,19.0,0,0.0,0,0,100.0,60.0
PL2331LAGULLXJ,HGST HMS5C4040ALE640,18.8,22.0,0,0.0,0,0,100.0,53.2
Z304KBQ2,ST4000DM000,4.5,19.0,0,0.0,0,0,100.0,60.0
MJ1311YNG3M48A,Hitachi HDS5C3030ALA630,51.8,26.0,0,0.0,0,0,90.0,18.2
Z4D07HD5,ST6000DX000,9.1,36.0,0,0.0,0,0,100.0,60.0
Z4D00WGP,ST6000DX000,13.0,32.0,0,0.0,0,0,100.0,59.0
PL1331LAGTW41H,HGST HMS5C4040ALE640,16.4,25.0,0,0.0,0,0,100.0,55.6
JK1101B9GDZ7GF,Hitachi HDS722020ALA330,62.5,31.0,0,0.0,0,0,80.0,7.6
6VY4E4KV,ST3160316AS,28.5,41.0,0,0.0,0,0,90.0,39.1
Z304JG8C,ST4000DM000,4.4,21.0,0,0.0,0,0,100.0,60.0
MJ1311YNG385MA,Hitachi HDS5C3030ALA630,53.3,22.0,0,0.0,0,0,90.0,16.8
MJ1311YNG3G9EA,Hitachi HDS5C3030ALA630,51.8,33.0,0,0.0,0,0,90.0,18.2
S300Z6JR,ST4000DM000,8.8,31.0,0,0.0,0,0,100.0,60.0
Z302BV9S,ST4000DM000,5.9,28.0,0,0.0,0,0,100.0,60.0
JK11A8B9J8622F,Hitachi HDS722020ALA330,59.5,24.0,0,0.0,0,0,90.0,11.2
PL1331LAGSREXH,HGST HMS5C4040ALE640,19.5,31.0,0,0.0,0,0,100.0,52.5
Z303Y3MT,ST4000DM000,6.9,23.0,0,0.0,0,0,100.0,60.0
PL1331LAGSETSH,HGST HMS5C4040ALE640,21.3,30.0,0,0.0,0,0,100.0,50.7
S300ZQFB,ST4000DM000,6.6,32.0,0,0.0,0,0,100.0,60.0
Z3016MR0,ST4000DM000,22.3,27.0,0,0.0,0,0,100.0,49.7
Z300NT6Q,ST4000DM000,29.6,24.0,0,0.0,0,0,95.0,40.3
Z300W0GM,ST4000DM000,29.7,22.0,0,0.0,0,0,95.0,40.2
PL1331LAGLXZDH,HGST HMS5C4040BLE640,19.2,35.0,0,0.0,0,0,100.0,52.8
Z300ZRGS,ST4000DM000,23.5,30.0,0,0.0,0,0,100.0,48.5
PL1331LAGM0KLH,HGST HMS5C4040BLE640,22.6,25.0,0,0.0,0,0,100.0,49.4
Z302326R,ST4000DM000,18.4,21.0,0,0.0,0,0,100.0,53.6
Z303XYN3,ST4000DM000,6.0,33.0,0,0.0,0,0,100.0,60.0
Z300WFBH,ST4000DM000,24.0,34.0,0,0.0,0,0,100.0,48.0
S30188YN,ST4000DM000,2.6,27.0,0,0.0,0,0,100.0,60.0
S30106NN,ST4000DM000,11.4,40.0,0,0.0,0,0,100.0,60.0
S3010LZK,ST4000DM000,4.3,37.0,0,0.0,0,0,100.0,60.0
Z30111J9,ST4000DM000,22.9,27.0,0,0.0,0,0,100.0,49.1
MJ1323YNG1KL8C,Hitachi HDS5C3030ALA630,52.4,27.0,0,0.0,0,0,90.0,17.6
WD-WCC4N0288269,WDC WD30EFRX,24.6,22.0,0,0.0,0,0,95.0,45.0
WD-WCC1T1273436,WDC WD30EFRX,27.0,27.0,0,0.0,0,0,95.0,42.8
Z302AKQH,ST4000DM000,9.3,30.0,0,0.0,0,0,100.0,60.0
MJ1311YNG5A6ZA,Hitachi HDS5C3030ALA630,45.1,30.0,0,0.0,0,0,90.0,24.2
W300KZZQ,ST4000DM000,27.2,21.0,0,0.0,0,0,95.0,42.6
Z300ZRZ9,ST4000DM000,23.9,24.0,0,0.0,0,0,100.0,48.1
S300Z4GV,ST4000DM000,8.1,24.0,0,0.0,0,0,100.0,60.0
JK1101B9JP7NPR,Hitachi HDS722020ALA330,60.6,24.0,0,0.0,0,0,80.0,9.1
JK11A8B9J3KJTF,Hitachi HDS722020ALA330,60.4,31.0,0,0.0,0,0,80.0,9.3
PL2331LAGSTDEJ,HGST HMS5C4040ALE640,16.8,25.0,0,0.0,0,0,100.0,55.2
JK11A8B9J77MPF,Hitachi HDS722020ALA330,55.8,32.0,0,0.0,0,0,90.0,14.6
Z300KCAS,ST4000DM000,31.7,19.0,0,0.0,0,0,95.0,38.3
PL1331LAGRHRNH,HGST HMS5C4040ALE640,21.8,41.0,0,0.0,0,0,95.0,47.7
PL2331LAGJBEXJ,HGST HMS5C4040BLE640,20.6,23.0,0,0.0,0,0,100.0,51.4
S300XRN1,ST4000DM000,11.9,20.0,0,0.0,0,0,100.0,60.0
PL1331LAGTU4EH,HGST HMS5C4040ALE640,16.1,32.0,0,0.0,0,0,100.0,55.9
Z305GBZ0,ST4000DM000,1.7,37.0,0,0.0,0,0,100.0,60.0
PL2331LAGMVR2J,HGST HMS5C4040BLE640,22.3,29.0,0,0.0,0,0,100.0,49.7
Z304L9Q9,ST4000DM000,4.5,22.0,0,0.0,0,0,100.0,60.0
Z304JW5H,ST4000DM000,6.2,32.0,0,0.0,0,0,100.0,60.0
Z3015LVB,ST4000DM000,23.7,28.0,0,0.0,0,0,100.0,48.3
Z4D0C6WX,ST6000DX000,8.6,35.0,0,0.0,0,0,100.0,60.0
Z305KVQ5,ST4000DM000,2.1,28.0,0,0.0,0,0,100.0,60.0
S300Z4Q3,ST4000DM000,10.8,28.0,0,0.0,0,0,100.0,60.0
PL1311LAG273YA,Hitachi HDS5C4040ALE630,35.4,24.0,0,0.0,0,0,95.0,34.8
Z305JMJ8,ST4000DM000,1.0,23.0,0,0.0,0,0,100.0,60.0
Z304HWDB,ST4000DM000,4.9,20.0,0,0.0,0,0,100.0,60.0
Z30275ZD,ST4000DM000,16.0,36.0,0,0.0,0,0,100.0,56.0
JK11A8B9J3813F,Hitachi HDS722020ALA330,61.1,25.0,0,0.0,0,0,80.0,8.7
Z302AKNM,ST4000DM000,7.5,22.0,0,0.0,0,0,100.0,60.0
PL1331LAGSRVJH,HGST HMS5C4040ALE640,19.5,41.0,0,0.0,0,0,95.0,49.9
PL2331LAGLW9EJ,HGST HMS5C4040BLE640,21.7,23.0,0,0.0,0,0,100.0,50.3
Z304KBRT,ST4000DM000,5.0,30.0,0,0.0,0,0,100.0,60.0
Z304HKM5,ST4000DM000,1.4,28.0,0,0.0,0,0,100.0,60.0
PL2331LAGUDEAJ,HGST HMS5C4040ALE640,18.1,30.0,0,0.0,0,0,100.0,53.9
PL2331LAGN2NYJ,HGST HMS5C4040BLE640,23.8,32.0,0,0.0,0,0,100.0,48.2
S301NYES,ST4000DM000,2.4,27.0,0,0.0,0,0,100.0,60.0
MJ1311YNG7HKBA,Hitachi HDS5C3030ALA630,45.3,28.0,0,0.0,0,0,90.0,24.0
PL1331LAGTRKXH,HGST HMS5C4040ALE640,15.3,25.0,0,0.0,0,0,100.0,56.7
S300XCSH,ST4000DM000,6.3,22.0,0,0.0,0,0,100.0,60.0
S2ZYJ9FG405077,ST500LM012 HN,1.1,32.0,0,0.0,0,0,100.0,60.0
W3006N8G,ST4000DM000,24.1,22.0,0,0.0,0,0,95.0,45.5
PL2311LAG1USNC,Hitachi HDS5C4040ALE630,35.3,26.0,0,0.0,0,0,95.0,34.9
PL1331LAGSMLBH,HGST HMS5C4040ALE640,20.3,28.0,0,0.0,0,0,100.0,51.7
S301GNNE,ST4000DM000,2.4,26.0,0,0.0,0,0,100.0,60.0
S3010GGG,ST4000DM000,8.6,20.0,0,0.0,0,0,100.0,60.0
PL1311LAG1YVZA,Hitachi HDS5C4040ALE630,38.7,28.0,0,0.0,0,0,90.0,30.0
PL2331LAGMH50J,HGST HMS5C4040BLE640,24.6,29.0,0,0.0,0,0,95.0,45.0
JK1130YAHDGENT,Hitachi HDS722020ALA330,69.0,27.0,0,0.0,0,0,80.0,2.4
PL1331LAGSEZMH,HGST HMS5C4040ALE640,18.7,34.0,0,0.0,0,0,100.0,53.3
JK1101B9G7ELSF,Hitachi HDS722020ALA330,64.6,31.0,0,0.0,0,0,80.0,5.9
PL1311LAG3EG5H,Hitachi HDS5C4040ALE630,37.6,23.0,0,0.0,0,0,90.0,31.0
PL2331LAGRX23J,HGST HMS5C4040ALE640,16.7,28.0,0,0.0,0,0,100.0,55.3
PL1331LAGS9RYH,HGST HMS5C4040ALE640,16.4,34.0,0,0.0,0,0,100.0,55.6
Z3029F01,ST4000DM000,14.8,36.0,0,0.0,0,0,100.0,57.2
Z3015BRR,ST4000DM000,21.5,24.0,0,0.0,0,0,100.0,50.5
S2ZYJ9BF509540,ST500LM012 HN,19.7,28.0,0,0.0,0,0,100.0,52.3
Z4D07DT2,ST6000DX000,8.8,36.0,0,0.0,0,0,100.0,60.0
Z300KG1C,ST4000DM000,29.7,27.0,0,0.0,0,0,95.0,40.2
Z305GWQD,ST4000DM000,2.3,26.0,0,0.0,0,0,100.0,60.0
MJ1321YNG0GXMA,Hitachi HDS5C3030ALA630,53.2,27.0,0,0.0,0,0,90.0,16.9
PL2331LAGMKAUJ,HGST HMS5C4040BLE640,20.8,24.0,0,0.0,0,0,100.0,51.2
Z3029F2D,ST4000DM000,13.4,30.0,0,0.0,0,0,100.0,58.6
PL2331LAH11DDJ,HGST HMS5C4040BLE640,0.4,27.0,0,0.0,0,0,100.0,60.0
PL1331LAGM3AGH,HGST HMS5C4040BLE640,19.3,24.0,0,0.0,0,0,100.0,52.7
MJ0351YNGA0UBA,Hitachi HDS5C3030ALA630,38.8,30.0,0,0.0,0,0,90.0,29.9
PL2331LAGMW0YJ,HGST HMS5C4040BLE640,24.7,32.0,0,0.0,0,0,95.0,44.9
Z302A0VP,ST4000DM000,14.2,20.0,0,0.0,0,0,100.0,57.8
W300BRA7,ST4000DM000,28.1,30.0,0,0.0,0,0,95.0,41.7
PL1311LAG2EANH,Hitachi HDS5C4040ALE630,38.7,24.0,0,0.0,0,0,90.0,30.0
Z300YN17,ST4000DM000,26.0,23.0,0,0.0,0,0,95.0,43.7
PL2331LAGSTZTJ,HGST HMS5C4040ALE640,20.6,35.0,0,0.0,0,0,100.0,51.4
PL1311LAG20J1A,Hitachi HDS5C4040ALE630,36.7,22.0,0,0.0,0,0,90.0,31.8
S30116WL,ST4000DM000,11.9,23.0,0,0.0,0,0,100.0,60.0
S300XJQ4,ST4000DM000,15.1,18.0,0,0.0,0,0,100.0,56.9
W300KFNZ,ST4000DM000,28.9,30.0,0,0.0,0,0,95.0,40.9
PL1331LAGSEHGH,HGST HMS5C4040ALE640,22.3,22.0,0,0.0,0,0,100.0,49.7
Z3016E1D,ST4000DM000,25.4,32.0,0,0.0,0,0,95.0,44.3
PL2331LAGMEYYJ,HGST HMS5C4040BLE640,22.6,28.0,0,0.0,0,0,100.0,49.4
PL2331LAGMA30J,HGST HMS5C4040BLE640,23.6,35.0,0,0.0,0,0,100.0,48.4
S301GQNV,ST4000DM000,4.4,37.0,0,0.0,0,0,100.0,60.0
WD-WX11DA4DJVFY,WDC WD60EFRX,15.1,30.0,0,0.0,0,0,100.0,56.9
PL2331LAGMZRDJ,HGST HMS5C4040BLE640,23.2,30.0,0,0.0,0,0,100.0,48.8
Z305D6JQ,ST4000DM000,2.3,25.0,0,0.0,0,0,100.0,60.0
Z3029G4W,ST4000DM000,14.4,18.0,0,0.0,0,0,100.0,57.6
Z3016NMS,ST4000DM000,23.1,30.0,0,0.0,0,0,100.0,48.9
PL1331LAGTPD2H,HGST HMS5C4040ALE640,16.8,26.0,0,0.0,0,0,100.0,55.2
Z304LA3E,ST4000DM000,3.0,30.0,0,0.0,0,0,100.0,60.0
MJ1311YNG080XA,Hitachi HDS5C3030ALA630,55.8,27.0,0,0.0,0,0,90.0,14.6
S30071MB,ST4000DM000,25.5,38.0,0,0.0,0,0,95.0,44.2
Z4D03DV8,ST6000DX000,12.2,25.0,0,0.0,0,0,100.0,59.8
S301GR1G,ST4000DM000,4.1,37.0,0,0.0,0,0,100.0,60.0
WD-WMC4N2758042,WDC WD30EFRX,12.0,22.0,0,0.0,0,0,100.0,60.0
PL1331LAGRS0HH,HGST HMS5C4040ALE640,18.8,27.0,0,0.0,0,0,100.0,53.2
MJ1311YNG38YRA,Hitachi HDS5C3030ALA630,51.2,23.0,0,0.0,0,0,90.0,18.7
JK11A8B9J3AHBF,Hitachi HDS722020ALA330,61.1,29.0,0,0.0,0,0,80.0,8.7
S300YCVX,ST4000DM000,9.4,37.0,0,0.0,0,0,100.0,60.0
Z305FB3T,ST4000DM000,3.4,24.0,0,0.0,0,0,100.0,60.0
Z304L8RS,ST4000DM000,4.3,22.0,0,0.0,0,0,100.0,60.0
S300VKY0,ST4000DM000,8.3,37.0,0,0.0,0,0,100.0,60.0
Z30149VB,ST4000DM000,27.8,34.0,0,0.0,0,0,95.0,42.0
PL1331LAGTWHKH,HGST HMS5C4040ALE640,15.3,26.0,0,0.0,0,0,100.0,56.7
Z3025209,ST4000DM000,16.9,23.0,0,0.0,0,0,100.0,55.1
MJ0351YNG9YN8A,Hitachi HDS5C3030ALA630,41.3,26.0,0,0.0,0,0,90.0,27.6
Z305DVD5,ST4000DM000,1.8,28.0,0,0.0,0,0,100.0,60.0
Z300PMLH,ST4000DM000,30.1,26.0,0,0.0,0,0,95.0,39.8
MJ0351YNG9SXGA,Hitachi HDS5C3030ALA630,41.2,25.0,0,0.0,0,0,90.0,27.7
Z3025KTJ,ST4000DM000,15.3,22.0,0,0.0,0,0,100.0,56.7
Z302ALAY,ST4000DM000,8.2,37.0,0,0.0,0,0,100.0,60.0
WD-WMC4N0D6Y58Y,WDC WD30EFRX,12.9,28.0,0,0.0,0,0,100.0,59.1
PL2331LAGMGH2J,HGST HMS5C4040BLE640,21.8,30.0,0,0.0,0,0,100.0,50.2
PL1331LAGTTE7H,HGST HMS5C4040ALE640,19.4,37.0,0,0.0,0,0,100.0,52.6
S301180L,ST4000DM000,7.9,21.0,0,0.0,0,0,100.0,60.0
PL1331LAGRZAMH,HGST HMS5C4040ALE640,21.8,37.0,0,0.0,0,0,100.0,50.2
PL1311LAG2VB8A,Hitachi HDS5C4040ALE630,36.4,25.0,0,0.0,0,0,90.0,32.0
S301N73T,ST4000DM000,1.4,22.0,0,0.0,0,0,100.0,60.0
Z305N345,ST4000DM000,1.1,24.0,0,0.0,0,0,100.0,60.0
MJ1311YNG31LMA,Hitachi HDS5C3030ALA630,53.3,29.0,0,0.0,0,0,90.0,16.8
S301180J,ST4000DM000,11.9,24.0,0,0.0,0,0,100.0,60.0
PL1331LAGT3TKH,HGST HMS5C4040ALE640,18.4,30.0,0,0.0,0,0,100.0,53.6
PL2331LAGP9PHJ,HGST HMS5C4040ALE640,19.2,27.0,0,0.0,0,0,100.0,52.8
JK11A8B9J3DHUF,Hitachi HDS722020ALA330,57.3,32.0,0,0.0,0,0,90.0,13.2
WD-WMC4N1100367,WDC WD30EFRX,25.5,17.0,0,0.0,0,0,95.0,44.2
Z300H9QT,ST4000DM000,27.2,23.0,0,0.0,0,0,95.0,42.6
W300A8CX,ST4000DM000,33.7,25.0,0,0.0,0,0,95.0,36.4
W3004ZN1,ST4000DM000,26.0,22.0,0,0.0,0,0,95.0,43.7
Z3016P4H,ST4000DM000,22.6,19.0,0,0.0,0,0,100.0,49.4
W300DBGQ,ST4000DM000,30.6,23.0,0,0.0,0,0,95.0,39.3
Z30111WR,ST4000DM000,23.0,37.0,0,0.0,0,0,100.0,49.0
Z3054F27,ST4000DM000,2.0,25.0,0,0.0,0,0,100.0,60.0
PL2331LAGUKTWJ,HGST HMS5C4040ALE640,15.3,34.0,0,0.0,0,0,100.0,56.7
PL1331LAH2WD5H,HGST HMS5C4040BLE640,0.6,27.0,0,0.0,0,0,100.0,60.0
PL2331LAGRWP4J,HGST HMS5C4040ALE640,21.9,40.0,0,0.0,0,0,100.0,50.1
PL1321LAG346NH,Hitachi HDS5C4040ALE630,35.8,25.0,0,0.0,0,0,95.0,34.4
S300YCBV,ST4000DM000,8.6,35.0,0,0.0,0,0,100.0,60.0
Z3058W3V,ST4000DM000,2.9,29.0,0,0.0,0,0,100.0,60.0
S301B5H6,ST4000DM000,1.5,23.0,0,0.0,0,0,100.0,60.0
Z305D57G,ST4000DM000,2.5,31.0,0,0.0,0,0,100.0,60.0
Z300ZTQ2,ST4000DM000,8.3,35.0,0,0.0,0,0,100.0,60.0
WD-WX71DA4A09T2,WDC WD60EFRX,3.2,25.0,0,0.0,0,0,100.0,60.0
Z305D366,ST4000DM000,3.7,29.0,0,0.0,0,0,100.0,60.0
Z305HLE2,ST4000DM000,0.7,27.0,0,0.0,0,0,100.0,60.0
Z3059Q53,ST4000DM000,4.0,30.0,0,0.0,0,0,100.0,60.0
JK11A8B9GPAXUF,Hitachi HDS722020ALA330,64.7,26.0,0,0.0,0,0,80.0,5.8
WD-WCAYW1993208,WDC WD2500AAJS,30.4,36.0,0,0.0,0,0,95.0,39.5
S300XBWH,ST4000DM000,8.2,29.0,0,0.0,0,0,100.0,60.0
Z305GXS2,ST4000DM000,2.3,25.0,0,0.0,0,0,100.0,60.0
PL1331LAGLXEJH,HGST HMS5C4040BLE640,22.8,34.0,0,0.0,0,0,100.0,49.2
JK1105B8GG4TKX,Hitachi HDS722020ALA330,65.3,45.0,0,0.0,0,0,75.0,5.0
MJ1311YNG7EP0A,Hitachi HDS5C3030ALA630,48.1,24.0,0,0.0,0,0,90.0,21.5
Z300ZR59,ST4000DM000,23.1,27.0,0,0.0,0,0,100.0,48.9
JK1171YBK1U32F,Hitachi HDS722020ALA330,65.9,29.0,0,0.0,0,0,80.0,4.9
Z304JG7Q,ST4000DM000,2.8,27.0,0,0.0,0,0,100.0,60.0
MJ1323YNG1NTGC,Hitachi HDS5C3030ALA630,52.5,30.0,0,0.0,0,0,90.0,17.6
Z30250EB,ST4000DM000,15.0,20.0,0,0.0,0,0,100.0,57.0
PL1331LAGSB8ZH,HGST HMS5C4040ALE640,19.9,38.0,0,0.0,0,0,100.0,52.1
Z3016PF4,ST4000DM000,25.4,29.0,0,0.0,0,0,95.0,44.3
Z304KC2T,ST4000DM000,4.9,21.0,0,0.0,0,0,100.0,60.0
PL2331LAGPPLHJ,HGST HMS5C4040ALE640,22.4,26.0,0,0.0,0,0,100.0,49.6
Z302B0BT,ST4000DM000,14.8,21.0,0,0.0,0,0,100.0,57.2
Z302B10Q,ST4000DM000,13.8,19.0,0,0.0,0,0,100.0,58.2
Z305GJC3,ST4000DM000,1.3,31.0,0,0.0,0,0,100.0,60.0
PL2331LAGU817J,HGST HMS5C4040ALE640,16.0,26.0,0,0.0,0,0,100.0,56.0
PL2331LAGSTNHJ,HGST HMS5C4040ALE640,16.9,28.0,0,0.0,0,0,100.0,55.1
Z3012XB4,ST4000DM000,24.0,33.0,0,0.0,0,0,100.0,48.0
Z3025WF3,ST4000DM000,14.9,29.0,0,0.0,0,0,100.0,57.1
MK0301YHGM4K4A,Hitachi HDS723030ALA640,48.0,25.0,0,0.0,0,0,90.0,21.6
PL2331LAGM6BYJ,HGST HMS5C4040BLE640,21.3,21.0,0,0.0,0,0,100.0,50.7
PL2331LAGST6SJ,HGST HMS5C4040ALE640,21.1,39.0,0,0.0,0,0,100.0,50.9
PL2331LAGST89J,HGST HMS5C4040ALE640,20.7,39.0,0,0.0,0,0,100.0,51.3
PL1311LAG2NEXH,Hitachi HDS5C4040ALE630,37.3,28.0,0,0.0,0,0,90.0,31.2
Z4D04AKC,ST6000DX000,13.5,28.0,0,0.0,0,0,100.0,58.5
PL2331LAGR33XJ,HGST HMS5C4040ALE640,22.7,29.0,0,0.0,0,0,100.0,49.3
Z304L9YS,ST4000DM000,5.0,26.0,0,0.0,0,0,100.0,60.0
PL2331LAGMW79J,HGST HMS5C4040BLE640,20.3,26.0,0,0.0,0,0,100.0,51.7
Z300ZRZR,ST4000DM000,26.6,26.0,0,0.0,0,0,95.0,43.1
Z305ACVF,ST4000DM000,3.4,33.0,0,0.0,0,0,100.0,60.0
Z304JGQF,ST4000DM000,5.3,23.0,0,0.0,0,0,100.0,60.0
Z304JL09,ST4000DM000,3.1,34.0,0,0.0,0,0,100.0,60.0
S300XCEP,ST4000DM000,6.1,22.0,0,0.0,0,0,100.0,60.0
Z300PMCC,ST4000DM000,30.2,30.0,0,0.0,0,0,95.0,39.7
Z304HZX0,ST4000DM000,2.5,31.0,0,0.0,0,0,100.0,60.0
Z3016LXD,ST4000DM000,22.4,26.0,0,6.0,0,0,90.0,44.6
MJ1321YNG0B7UA,Hitachi HDS5C3030ALA630,53.4,23.0,0,0.0,0,0,90.0,16.7
Z303XYVK,ST4000DM000,2.0,20.0,0,0.0,0,0,100.0,60.0
PL1331LAGM120H,HGST HMS5C4040BLE640,19.6,27.0,0,0.0,0,0,100.0,52.4
JK1171B8GNP63S,Hitachi HDS722020ALA330,66.2,42.0,0,0.0,0,0,75.0,4.3
JK11A8B9J7WHPF,Hitachi HDS722020ALA330,58.9,24.0,0,0.0,0,0,90.0,11.8
Z304JXB2,ST4000DM000,1.9,28.0,0,0.0,0,0,100.0,60.0
Z3016PMR,ST4000DM000,22.3,21.0,0,0.0,0,0,100.0,49.7
MJ0351YNGA3KLA,Hitachi HDS5C3030ALA630,36.6,29.0,0,0.0,0,0,90.0,31.9
9XW029RF,ST31500541AS,67.3,29.0,0,0.0,0,0,80.0,3.8
S301GPDS,ST4000DM000,7.2,34.0,0,0.0,0,0,100.0,60.0
S300BBHQ,ST4000DM000,2.5,20.0,0,0.0,0,0,100.0,60.0
Z3029ZYR,ST4000DM000,8.8,17.0,0,0.0,0,0,100.0,60.0
Z300W305,ST4000DM000,26.8,36.0,0,0.0,0,0,95.0,42.9
Z4D00NE6,ST6000DX000,10.7,32.0,0,0.0,0,0,100.0,60.0
Z304L8HK,ST4000DM000,1.3,29.0,0,0.0,0,0,100.0,60.0
MJ1311YNG4JA3A,Hitachi HDS5C3030ALA630,53.5,25.0,0,0.0,0,0,90.0,16.7
S300YQQC,ST4000DM000,7.6,37.0,0,0.0,0,0,100.0,60.0
JK11A8BFGD9SXF,Hitachi HDS722020ALA330,24.6,21.0,0,0.0,0,0,95.0,45.0
S300Z4WD,ST4000DM000,10.9,36.0,0,0.0,0,0,100.0,60.0
PL2331LAGMNMTJ,HGST HMS5C4040BLE640,23.4,32.0,0,0.0,0,0,100.0,48.6
Z300NP0S,ST4000DM000,29.9,26.0,0,0.0,0,0,95.0,40.0
MJ0351YNGAAKKA,Hitachi HDS5C3030ALA630,37.0,29.0,0,0.0,0,0,90.0,31.5
JK11A8B9J39TMF,Hitachi HDS722020ALA330,57.1,30.0,0,0.0,0,0,90.0,13.4
Z304JKEQ,ST4000DM000,5.7,25.0,0,0.0,0,0,100.0,60.0
9XW01V7A,ST31500541AS,71.9,31.0,0,0.0,0,0,80.0,0.1
